Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Img Src,Img Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
,INFRARED BURNER,"INFRARED BURNER, TRADITIONAL / LTE",BLAZE,Parts,,,false,,,,,,,BLZ-IR,,,,,manual,109.99,,,,,,,,,,,,,adult,818718010286.0,,,new,,,,,,,,grams,,71.4935,109.99,,draft
,INSULATED JACKET,"INSULATED JACKET, 25'' TRAD GRILL",BLAZE,Parts,,,false,,,,,,,BLZ-3-IJ,,,,,manual,539.99,,,,,,,,,,,,,adult,818718010293.0,,,new,,,,,,,,grams,,350.99350000000004,539.99,,draft
,INSULATED JACKET,"INSULATED JACKET, 26'' PIZZA OVEN",BLAZE,Parts,,,false,,,,,,,BLZ-26-PZOVN-IJ,,,,,manual,499.99,,,,,,,,,,,,,adult,840351723650.0,,,new,,,,,,,,grams,,324.99350000000004,499.99,,draft
,INSULATED JACKET,"INSULATED JACKET, 32'' TRAD/ LTE GRILL ",BLAZE,Parts,,,false,,,,,,,BLZ-4-IJ,,,,,manual,599.99,,,,,,,,,,,,,adult,818718010309.0,,,new,,,,,,,,grams,,389.99350000000004,599.99,,draft
,INSULATED JACKET,"INSULATED JACKET, 34'' PRO GRILL ",BLAZE,Parts,,,false,,,,,,,BLZ-3PRO-IJ,,,,,manual,789.99,,,,,,,,,,,,,adult,818718010750.0,,,new,,,,,,,,grams,,513.4935,789.99,,draft
,INSULATED JACKET,"INSULATED JACKET, 40'' TRAD/ LTE GRILL",BLAZE,Parts,,,false,,,,,,,BLZ-5-IJ,,,,,manual,679.99,,,,,,,,,,,,,adult,818718010316.0,,,new,,,,,,,,grams,,441.99350000000004,679.99,,draft
,INSULATED JACKET,"INSULATED JACKET, 44'' PRO GRILL ",BLAZE,Parts,,,false,,,,,,,BLZ-4PRO-IJ,,,,,manual,919.99,,,,,,,,,,,,,adult,818718011788.0,,,new,,,,,,,,grams,,597.9935,919.99,,draft
,INSULATED JACKET,"INSULATED JACKET, DOUBLE SIDE BURNER",BLAZE,Parts,,,false,,,,,,,BLZ-SB2-IJ,,,,,manual,385.99,,,,,,,,,,,,,adult,818718010323.0,,,new,,,,,,,,grams,,250.89350000000002,385.99,,draft
,INSULATED JACKET,"INSULATED JACKET, GRIDDLE ",BLAZE,Parts,,,false,,,,,,,BLZ-GRIDDLE-IJ,,,,,manual,769.99,,,,,,,,,,,,,adult,818718011771.0,,,new,,,,,,,,grams,,500.49350000000004,769.99,,draft
,INSULATED JACKET,"INSULATED JACKET, POWER BURNER",BLAZE,Parts,,,false,,,,,,,BLZ-PB-IJ,,,,,manual,449.99,,,,,,,,,,,,,adult,818718011122.0,,,new,,,,,,,,grams,,292.49350000000004,449.99,,draft
,INSULATED JACKET,"INSULATED JACKET, PRO POWER BURNER",BLAZE,Parts,,,false,,,,,,,BLZ-PROPB-IJ,,,,,manual,459.99,,,,,,,,,,,,,adult,818718011139.0,,,new,,,,,,,,grams,,298.99350000000004,459.99,,draft
,KAMADO COOKING PLATE,"KAMADO COOKING PLATE, 15'' 4 in 1",BLAZE,Parts,,,false,,,,,,,BLZ-KMDO-ISSP,,,,,manual,139.99,,,,,,,,,,,,,adult,818718011641.0,,,new,,,,,,,,grams,,90.99350000000001,139.99,,draft
,KAMADO SIDE HANDLES,"KAMADO SIDE HANDLES, STAINLESS STEEL",BLAZE,Parts,,,false,,,,,,,BLZ-KMDO-HAND,,,,,manual,99.99,,,,,,,,,,,,,adult,818718011658.0,,,new,,,,,,,,grams,,64.9935,99.99,,draft
,KAMADO SLEEVE / DRAWER UNIT,"KAMADO SLEEVE / DRAWER UNIT, w/ LIGHTS",BLAZE,Parts,,,false,,,,,,,BLZ-KMDO-SLV-LT,,,,,manual,1579.99,,,,,,,,,,,,,adult,818718011368.0,,,new,,,,,,,,grams,,1026.9935,1579.99,,draft
,KAMADO,"KAMADO, CHARCOAL BASKET",BLAZE,Parts,,,false,,,,,,,BLZ-KMDO-CBDRP,,,,,manual,139.99,,,,,,,,,,,,,adult,818718011894.0,,,new,,,,,,,,grams,,90.99350000000001,139.99,,draft
,LED KIT,"LED KIT, AMBER (3PRO)",BLAZE,Parts,,,false,,,,,,,BLZ-3PROLED-AMB,,,,,manual,69.99,,,,,,,,,,,,,adult,818718013287.0,,,new,,,,,,,,grams,,45.4935,69.99,,draft
,LED KIT,"LED KIT, AMBER (4PRO/ 4LTE)",BLAZE,Parts,,,false,,,,,,,BLZ-4B-LED-AMB,,,,,manual,75.99,,,,,,,,,,,,,adult,818718013294.0,,,new,,,,,,,,grams,,49.393499999999996,75.99,,draft
,LED KIT,"LED KIT, AMBER (5LTE)",BLAZE,Parts,,,false,,,,,,,BLZ-5LTELED-AMB,,,,,manual,85.99,,,,,,,,,,,,,adult,818718013300.0,,,new,,,,,,,,grams,,55.893499999999996,85.99,,draft
,LED KIT,"LED KIT, AMBER (PB, GRIDDLE, SB2)",BLAZE,Parts,,,false,,,,,,,BLZ-2LED-AMB,,,,,manual,39.99,,,,,,,,,,,,,adult,818718013270.0,,,new,,,,,,,,grams,,25.9935,39.99,,draft
,LED KIT,"LED KIT, BLUE (3PRO)",BLAZE,Parts,,,false,,,,,,,BLZ-3PROLED-BLU,,,,,manual,69.99,,,,,,,,,,,,,adult,818718013201.0,,,new,,,,,,,,grams,,45.4935,69.99,,draft
,LED KIT,"LED KIT, BLUE (4PRO/ 4LTE)",BLAZE,Parts,,,false,,,,,,,BLZ-4B-LED-BLU,,,,,manual,75.99,,,,,,,,,,,,,adult,818718013218.0,,,new,,,,,,,,grams,,49.393499999999996,75.99,,draft
,LED KIT,"LED KIT, BLUE (5LTE)",BLAZE,Parts,,,false,,,,,,,BLZ-5LTELED-BLU,,,,,manual,85.99,,,,,,,,,,,,,adult,818718013225.0,,,new,,,,,,,,grams,,55.893499999999996,85.99,,draft
,LED KIT,"LED KIT, BLUE (PB, GRIDDLE, SB2)",BLAZE,Parts,,,false,,,,,,,BLZ-2LED-BLU,,,,,manual,39.99,,,,,,,,,,,,,adult,818718013195.0,,,new,,,,,,,,grams,,25.9935,39.99,,draft
,LED KIT,"LED KIT, WHITE (3PRO)",BLAZE,Parts,,,false,,,,,,,BLZ-3PROLED-WHT,,,,,manual,69.99,,,,,,,,,,,,,adult,818718013249.0,,,new,,,,,,,,grams,,45.4935,69.99,,draft
,LED KIT,"LED KIT, WHITE (4PRO/ 4LTE)",BLAZE,Parts,,,false,,,,,,,BLZ-4B-LED-WHT,,,,,manual,75.99,,,,,,,,,,,,,adult,818718013256.0,,,new,,,,,,,,grams,,49.393499999999996,75.99,,draft
,LED KIT,"LED KIT, WHITE (5LTE)",BLAZE,Parts,,,false,,,,,,,BLZ-5LTELED-WHT,,,,,manual,85.99,,,,,,,,,,,,,adult,818718013263.0,,,new,,,,,,,,grams,,55.893499999999996,85.99,,draft
,LED KIT,"LED KIT, WHITE (PB, GRIDDLE, SB2)",BLAZE,Parts,,,false,,,,,,,BLZ-2LED-WHT,,,,,manual,39.99,,,,,,,,,,,,,adult,818718013232.0,,,new,,,,,,,,grams,,25.9935,39.99,,draft
,PAPER TOWEL HOLDER,PAPER TOWEL HOLDER,BLAZE,Parts,,,false,,,,,,,BLZ-PTH-R-H,,,,,manual,299.99,,,,,,,,,,,,,adult,818718013782.0,,,new,,,,,,,,grams,,194.9935,299.99,,draft
,PEDESTAL,"PEDESTAL, 21'' (ELECTRIC)",BLAZE,Parts,,,false,,,,,,,BLZ-ELEC21-BASE,,,,,manual,529.99,,,,,,,,,,,,,adult,818718013324.0,,,new,,,,,,,,grams,,344.49350000000004,529.99,,draft
,PIZZA OVEN,"PIZZA OVEN, 26'' LP",BLAZE,Parts,,,false,,,,,,,BLZ-26-PZOVN-LP,,,,,manual,2999.99,,,,,,,,,,,,,adult,840351723629.0,,,new,,,,,,,,grams,,1949.9934999999998,2999.99,,draft
,PIZZA OVEN,"PIZZA OVEN, 26'' NG",BLAZE,Parts,,,false,,,,,,,BLZ-26-PZOVN-NG,,,,,manual,2999.99,,,,,,,,,,,,,adult,840351723636.0,,,new,,,,,,,,grams,,1949.9934999999998,2999.99,,draft
,PIZZA STONE,"PIZZA STONE, PROFESSIONAL (ALL)",BLAZE,Parts,,,false,,,,,,,BLZ-PRO-PZST-2,,,,,manual,175.99,,,,,,,,,,,,,adult,818718011085.0,,,new,,,,,,,,grams,,114.3935,175.99,,draft
,PIZZA STONE,"PIZZA STONE, TRADITIONAL / LTE",BLAZE,Parts,,,false,,,,,,,BLZ-PZST,,,,,manual,125.99,,,,,,,,,,,,,adult,818718010712.0,,,new,,,,,,,,grams,,81.8935,125.99,,draft
,POWER BURNER LTE,"POWER BURNER LTE, LP",BLAZE,Parts,,,false,,,,,,,BLZ-PBLTE-LP,,,,,manual,1299.99,,,,,,,,,,,,,adult,818718012266.0,,,new,,,,,,,,grams,,844.9935,1299.99,,draft
,POWER BURNER LTE,"POWER BURNER LTE, NG",BLAZE,Parts,,,false,,,,,,,BLZ-PBLTE-NG,,,,,manual,1299.99,,,,,,,,,,,,,adult,818718012273.0,,,new,,,,,,,,grams,,844.9935,1299.99,,draft
,POWER BURNER,"POWER BURNER, PRO LP",BLAZE,Parts,,,false,,,,,,,BLZ-PROPB-LP,,,,,manual,1399.99,,,,,,,,,,,,,adult,818718010866.0,,,new,,,,,,,,grams,,909.9935,1399.99,,draft
,POWER BURNER,"POWER BURNER, PRO NG",BLAZE,Parts,,,false,,,,,,,BLZ-PROPB-NG,,,,,manual,1399.99,,,,,,,,,,,,,adult,818718010859.0,,,new,,,,,,,,grams,,909.9935,1399.99,,draft
,REGULATOR,"REGULATOR, LOW PRESSURE NG/LP",BLAZE,Parts,,,false,,,,,,,BLZ-32-050,,,,,manual,33.04,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,21.476,33.04,,draft
,ROTISSERIE,"ROTISSERIE, 20'' KAMADO",BLAZE,Parts,,,false,,,,,,,BLZ-KMDO-2ROTIS,,,,,manual,184.99,,,,,,,,,,,,,adult,818718012150.0,,,new,,,,,,,,grams,,120.24350000000001,184.99,,draft
,ROTISSERIE,"ROTISSERIE, 32'' TRADITIONAL / LTE, SS",BLAZE,Parts,,,false,,,,,,,BLZ-34-ROTIS-SS,,,,,manual,189.99,,,,,,,,,,,,,adult,818718012327.0,,,new,,,,,,,,grams,,123.49350000000001,189.99,,draft
,ROTISSERIE,"ROTISSERIE, 40'' TRADITIONAL/ LTE, SS",BLAZE,Parts,,,false,,,,,,,BLZ-5-ROTIS-SS,,,,,manual,199.99,,,,,,,,,,,,,adult,818718012334.0,,,new,,,,,,,,grams,,129.9935,199.99,,draft
,SHELF KIT,"SHELF KIT, KAMADO 20'' w/HOOKS",BLAZE,Parts,,,false,,,,,,,BLZ-KMDO-SDSH4,,,,,manual,199.99,,,,,,,,,,,,,adult,818718011610.0,,,new,,,,,,,,grams,,129.9935,199.99,,draft
,SINGLE SIDE BURNER,"SINGLE SIDE BURNER, DROP-IN LP",BLAZE,Parts,,,false,,,,,,,BLZ-SB1-LP,,,,,manual,399.99,,,,,,,,,,,,,adult,818718010071.0,,,new,,,,,,,,grams,,259.99350000000004,399.99,,draft
,SINGLE SIDE BURNER,"SINGLE SIDE BURNER, DROP-IN NG",BLAZE,Parts,,,false,,,,,,,BLZ-SB1-NG,,,,,manual,399.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,259.99350000000004,399.99,,draft
,SMOKER BOX,"SMOKER BOX, PROFESSIONAL",BLAZE,Parts,,,false,,,,,,,BLZ-PRO-SMBX,,,,,manual,54.99,,,,,,,,,,,,,adult,818718010798.0,,,new,,,,,,,,grams,,35.743500000000004,54.99,,draft
,SMOKER BOX,"SMOKER BOX, PROFESSIONAL XL",BLAZE,Parts,,,false,,,,,,,BLZ-XL-PROSMBX,,,,,manual,109.99,,,,,,,,,,,,,adult,818718012792.0,,,new,,,,,,,,grams,,71.4935,109.99,,draft
,SMOKER BOX,"SMOKER BOX, TRADITIONAL / LTE",BLAZE,Parts,,,false,,,,,,,BLZ-SMBX,,,,,manual,49.99,,,,,,,,,,,,,adult,818718010255.0,,,new,,,,,,,,grams,,32.493500000000004,49.99,,draft
,SMOKER BOX,"SMOKER BOX, TRADITIONAL XL",BLAZE,Parts,,,false,,,,,,,BLZ-XL-SMBX,,,,,manual,99.99,,,,,,,,,,,,,adult,818718012785.0,,,new,,,,,,,,grams,,64.9935,99.99,,draft
,TABLE TOP SLEEVE,"TABLE TOP SLEEVE, 26'' PIZZA OVEN",BLAZE,Parts,,,false,,,,,,,BLZ-26-PZOVN-TBL,,,,,manual,499.99,,,,,,,,,,,,,adult,840351723667.0,,,new,,,,,,,,grams,,324.99350000000004,499.99,,draft
,TRASH BIN,"TRASH BIN, NARROW ROLL OUT ",BLAZE,Parts,,,false,,,,,,,BLZ-TRNW-DRW-H,,,,,manual,499.99,,,,,,,,,,,,,adult,818718013843.0,,,new,,,,,,,,grams,,324.99350000000004,499.99,,draft
,TRASH DRAWER DOUBLE NO UPS,TRASH DRAWER DOUBLE NO UPS,BLAZE,Parts,,,false,,,,,,,BLZ-TREC-DRW-H,,,,,manual,799.99,,,,,,,,,,,,,adult,818718013829.0,,,new,,,,,,,,grams,,519.9935,799.99,,draft
,VENT HOOD,"VENT HOOD, WALL MOUNTED 36''",BLAZE,Parts,,,false,,,,,,,BLZ-36-VHOOD,,,,,manual,1799.99,,,,,,,,,,,,,adult,818718013348.0,,,new,,,,,,,,grams,,1169.9935,1799.99,,draft
,VENT HOOD,"VENT HOOD, WALL MOUNTED 42'' ",BLAZE,Parts,,,false,,,,,,,BLZ-42-VHOOD,,,,,manual,1899.99,,,,,,,,,,,,,adult,818718012976.0,,,new,,,,,,,,grams,,1234.9935,1899.99,,draft
,VENT,"VENT, 14'' X 6''",BLAZE,Parts,,,false,,,,,,,BLZ-ISLAND-VENT,,,,,manual,39.99,,,,,,,,,,,,,adult,818718010811.0,,,new,,,,,,,,grams,,25.9935,39.99,,draft
,WIND GUARD,"WIND GUARD, PRO 3",BLAZE,Parts,,,false,,,,,,,BLZ-PROWG-34,,,,,manual,394.99,,,,,,,,,,,,,adult,818718012204.0,,,new,,,,,,,,grams,,256.74350000000004,394.99,,draft
,WIND GUARD,"WIND GUARD, PRO 4",BLAZE,Parts,,,false,,,,,,,BLZ-PROWG-44,,,,,manual,419.99,,,,,,,,,,,,,adult,818718012211.0,,,new,,,,,,,,grams,,272.99350000000004,419.99,,draft
,WIND GUARD,"WIND GUARD, TRAD 3",BLAZE,Parts,,,false,,,,,,,BLZ-WG-25,,,,,manual,329.99,,,,,,,,,,,,,adult,818718012167.0,,,new,,,,,,,,grams,,214.4935,329.99,,draft
,WIND GUARD,"WIND GUARD, TRAD/ LTE 4",BLAZE,Parts,,,false,,,,,,,BLZ-WG-32,,,,,manual,349.99,,,,,,,,,,,,,adult,818718012174.0,,,new,,,,,,,,grams,,227.4935,349.99,,draft
,WIND GUARD,"WIND GUARD, TRAD/ LTE 5",BLAZE,Parts,,,false,,,,,,,BLZ-WG-40,,,,,manual,384.99,,,,,,,,,,,,,adult,818718012181.0,,,new,,,,,,,,grams,,250.2435,384.99,,draft
,BURNER,"BURNER, INFRARED RED SEAR",BROILMASTER,Parts,,,false,,,,,,,BSAVR,,,,,manual,244.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,158.6,244.0,,draft
,CART w/ DOORS & SHELVES,"CART w/ DOORS & SHELVES, 26''",BROILMASTER,Parts,,,false,,,,,,,BSACT26,,,,,manual,949.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,616.85,949.0,,draft
,CART w/ DOORS & SHELVES,"CART w/ DOORS & SHELVES, 34''",BROILMASTER,Parts,,,false,,,,,,,BSACT34,,,,,manual,999.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,649.35,999.0,,draft
,CART w/ DOORS & SHELVES,"CART w/ DOORS & SHELVES, 42''",BROILMASTER,Parts,,,false,,,,,,,BSACT42,,,,,manual,1079.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,701.35,1079.0,,draft
,COVER,"COVER, 26'' BUILT-IN GRILL",BROILMASTER,Parts,,,false,,,,,,,BSACV26S,,,,,manual,74.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,48.1,74.0,,draft
,COVER,"COVER, 32'' & 34'' BUILT-IN GRILL",BROILMASTER,Parts,,,false,,,,,,,BSACV34S,,,,,manual,84.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,54.6,84.0,,draft
,COVER,"COVER, 40'' & 42'' BUILT-IN GRILL",BROILMASTER,Parts,,,false,,,,,,,BSACV42S,,,,,manual,94.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,61.1,94.0,,draft
,COVER,"COVER, CART/ GRILL 26''",BROILMASTER,Parts,,,false,,,,,,,BSACV26L,,,,,manual,124.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,80.60000000000001,124.0,,draft
,COVER,"COVER, CART/ GRILL 34''",BROILMASTER,Parts,,,false,,,,,,,BSACV34L,,,,,manual,135.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,87.75,135.0,,draft
,COVER,"COVER, CART/ GRILL 42''",BROILMASTER,Parts,,,false,,,,,,,BSACV42L,,,,,manual,145.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,94.25,145.0,,draft
,DOOR DOUBLE,"DOOR DOUBLE, 26''",BROILMASTER,Parts,,,false,,,,,,,BSAD2622D,,,,,manual,429.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,278.85,429.0,,draft
,DOOR DOUBLE,"DOOR DOUBLE, 34''",BROILMASTER,Parts,,,false,,,,,,,BSAD3422D,,,,,manual,469.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,304.85,469.0,,draft
,DOOR DOUBLE,"DOOR DOUBLE, 42''",BROILMASTER,Parts,,,false,,,,,,,BSAD4222D,,,,,manual,489.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,317.85,489.0,,draft
,DOOR HORIZONTAL,"DOOR HORIZONTAL, 24'' W x 22'' H",BROILMASTER,Parts,,,false,,,,,,,BSAD2422,,,,,manual,315.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,204.75,315.0,,draft
,DOOR VERTICAL,"DOOR VERTICAL, 17'' W x 22'' H",BROILMASTER,Parts,,,false,,,,,,,BSAD1722,,,,,manual,265.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,172.25,265.0,,draft
,DOOR/ 2 DRAWER COMBO,"DOOR/ 2 DRAWER COMBO, 34''",BROILMASTER,Parts,,,false,,,,,,,BSAW3422SD,,,,,manual,825.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,536.25,825.0,,draft
,DOOR/ 3 DRAWER COMBO,"DOOR/ 3 DRAWER COMBO, 42'' NO UPS",BROILMASTER,Parts,,,false,,,,,,,BSAW4222ST,,,,,manual,999.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,649.35,999.0,,draft
,DRAWER,"DRAWER, DOUBLE 20''",BROILMASTER,Parts,,,false,,,,,,,BSAW2022D,,,,,manual,559.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,363.35,559.0,,draft
,DRAWER,"DRAWER, LP TANK",BROILMASTER,Parts,,,false,,,,,,,BSAW2022,,,,,manual,529.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,343.85,529.0,,draft
,DRAWER,"DRAWER, TRIPLE 18''",BROILMASTER,Parts,,,false,,,,,,,BSAW1826T,,,,,manual,899.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,584.35,899.0,,draft
,DRAWER,"DRAWER, WASTE CONTAINER",BROILMASTER,Parts,,,false,,,,,,,BSAW1826R,,,,,manual,609.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,395.85,609.0,,draft
,GRILL,"GRILL, BROILMASTER 26'' NG",BROILMASTER,Parts,,,false,,,,,,,BSG262N,,,,,manual,2249.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,1461.8500000000001,2249.0,,draft
,GRILL,"GRILL, BROILMASTER 34'' NG",BROILMASTER,Parts,,,false,,,,,,,BSG343N,,,,,manual,2649.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,1721.8500000000001,2649.0,,draft
,GRILL,"GRILL, BROILMASTER 42'' NG",BROILMASTER,Parts,,,false,,,,,,,BSG424N,,,,,manual,3249.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,2111.85,3249.0,,draft
,HOSE & REGULATOR LP,HOSE & REGULATOR LP,BROILMASTER,Parts,,,false,,,,,,,B069756,,,,,manual,26.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,16.900000000000002,26.0,,draft
,HOSE KIT,"HOSE KIT, QUICK DISCONNECT, 12'",BROILMASTER,Parts,,,false,,,,,,,NG12,,,,,manual,114.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,74.10000000000001,114.0,,draft
,INSULATED SLEEVE,"INSULATED SLEEVE, 26'' GRILL",BROILMASTER,Parts,,,false,,,,,,,BSASL26,,,,,manual,489.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,317.85,489.0,,draft
,INSULATED SLEEVE,"INSULATED SLEEVE, 34'' GRILL",BROILMASTER,Parts,,,false,,,,,,,BSASL34,,,,,manual,529.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,343.85,529.0,,draft
,INSULATED SLEEVE,"INSULATED SLEEVE, 42'' GRILL",BROILMASTER,Parts,,,false,,,,,,,BSASL42,,,,,manual,589.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,382.85,589.0,,draft
,INSULATED SLEEVE,"INSULATED SLEEVE, DOUBLE SIDE BURNER",BROILMASTER,Parts,,,false,,,,,,,BSASL12,,,,,manual,335.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,217.75,335.0,,draft
,INSULATED SLEEVE,"INSULATED SLEEVE, POWER SIDE BURNER",BROILMASTER,Parts,,,false,,,,,,,BSASL16,,,,,manual,355.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,230.75,355.0,,draft
,POWER BURNER,"POWER BURNER, NG",BROILMASTER,Parts,,,false,,,,,,,BSABW16N,,,,,manual,1199.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,779.35,1199.0,,draft
,ROTISSERIE KIT,"ROTISSERIE KIT, 26'' GRILL",BROILMASTER,Parts,,,false,,,,,,,BSAMR26,,,,,manual,174.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,113.10000000000001,174.0,,draft
,ROTISSERIE KIT,"ROTISSERIE KIT, 34'' GRILL",BROILMASTER,Parts,,,false,,,,,,,BSAMR34,,,,,manual,174.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,113.10000000000001,174.0,,draft
,ROTISSERIE KIT,"ROTISSERIE KIT, 42'' GRILL",BROILMASTER,Parts,,,false,,,,,,,BSAMR42,,,,,manual,184.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,119.60000000000001,184.0,,draft
,SIDE BURNER,"SIDE BURNER, DOUBLE NG",BROILMASTER,Parts,,,false,,,,,,,BSABF12N,,,,,manual,695.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,451.75,695.0,,draft
,SIDE BURNER,"SIDE BURNER, DROP-IN NG",BROILMASTER,Parts,,,false,,,,,,,BSAF12DN,,,,,manual,389.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,252.85000000000002,389.0,,draft
,SMOKER TRAY,"SMOKER TRAY, DROP-IN",BROILMASTER,Parts,,,false,,,,,,,BSATY,,,,,manual,74.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,48.1,74.0,,draft
,APRON,APRON,BROIL KING,Parts,,,false,,,,,,,BK60975,,,,,manual,23.99,,,,,,,,,,,,,adult,60162609756.0,,,new,,,,,,,,grams,,13.7,23.99,,draft
,BASTING SET,"BASTING SET, SS (2 PC)",BROIL KING,Parts,,,false,,,,,,,BK61490,,,,,manual,14.99,,,,,,,,,,,,,adult,60162614903.0,,,new,,,,,,,,grams,,8.0,14.99,,draft
,BOTTLE OPENER,"BOTTLE OPENER, SS",BROIL KING,Parts,,,false,,,,,,,BK64009,,,,,manual,4.99,,,,,,,,,,,,,adult,60162640094.0,,,new,,,,,,,,grams,,2.65,4.99,,draft
,BRUSH HEADS,"BRUSH HEADS, REPLACEMENT, PALMYRA (3 PC)",BROIL KING,Parts,,,false,,,,,,,BK64658,,,,,manual,13.99,,,,,,,,,,,,,adult,62703646589.0,,,new,,,,,,,,grams,,7.8,13.99,,draft
,CLEANER,"CLEANER, GRILL AND CASTING",BROIL KING,Parts,,,false,,,,,,,BK62380,,,,,manual,8.99,,,,,,,,,,,,,adult,60162623806.0,,,new,,,,,,,,grams,,5.15,8.99,,draft
,CLEANER,"CLEANER, GRILL REVITALIZER",BROIL KING,Parts,,,false,,,,,,,BK62390,,,,,manual,8.99,,,,,,,,,,,,,adult,60162623905.0,,,new,,,,,,,,grams,,5.15,8.99,,draft
,CLEANER,"CLEANER, STAINLESS STEEL POLISH",BROIL KING,Parts,,,false,,,,,,,BK62385,,,,,manual,8.99,,,,,,,,,,,,,adult,60162623851.0,,,new,,,,,,,,grams,,5.15,8.99,,draft
,COVER,"COVER, PREMIUM BARON 500'S",BROIL KING,Parts,,,false,,,,,,,BK68488,,,,,manual,99.99,,,,,,,,,,,,,adult,60162684883.0,,,new,,,,,,,,grams,,57.4,99.99,,draft
,COVER,"COVER, PREMIUM BARON/ MONARCH 300'S",BROIL KING,Parts,,,false,,,,,,,BK68470,,,,,manual,89.99,,,,,,,,,,,,,adult,60162684708.0,,,new,,,,,,,,grams,,50.55,89.99,,draft
,COVER,"COVER, PREMIUM IMPERIAL/ REGAL 400'S",BROIL KING,Parts,,,false,,,,,,,BK68491,,,,,manual,99.99,,,,,,,,,,,,,adult,60162684913.0,,,new,,,,,,,,grams,,56.5,99.99,,draft
,COVER,"COVER, PREMIUM IMPERIAL/ REGAL 500'S",BROIL KING,Parts,,,false,,,,,,,BK68492,,,,,manual,109.99,,,,,,,,,,,,,adult,60162684920.0,,,new,,,,,,,,grams,,63.4,109.99,,draft
,COVER,"COVER, PREMIUM IMPERIAL/ REGAL XL'S",BROIL KING,Parts,,,false,,,,,,,BK68490,,,,,manual,119.99,,,,,,,,,,,,,adult,60162684906.0,,,new,,,,,,,,grams,,67.15,119.99,,draft
,COVER,"COVER, PREMIUM REGAL PELLET 400",BROIL KING,Parts,,,false,,,,,,,BK67065,,,,,manual,84.99,,,,,,,,,,,,,adult,60162670657.0,,,new,,,,,,,,grams,,47.6,84.99,,draft
